2006-04-04,389.9,404.9,388.14,404.34
2006-04-05,408.2,414.57,402.82,407.99
2006-04-06,406.49,413.89,405.43,411.18
2006-04-07,412.41,412.85,404.02,406.16
2006-04-10,407.08,417.17,405.25,416.38
2006-04-11,416.42,419.1,406.22,409.66
2006-04-12,409,411.33,405.19,408.95
2006-04-13,408.63,409.76,400.5,402.16
2006-04-17,403.45,412.5,400.84,406.82
2006-04-18,407.93,409.83,401.5,404.24
2006-04-19,412.57,413.64,406.73,410.5
2006-04-20,411.01,416,408.2,415
2006-04-21,448.9,450.72,436.17,437.1
2006-04-24,439.4,444.7,436.52,440.5
2006-04-25,439.63,441.04,426,427.16
2006-04-26,427.74,430.04,423.53,425.97
2006-04-27,422.91,426.91,419.39,420.03
2006-04-28,418.63,425.73,416.3,417.94
2006-04-31,418.47,419.44,398.55,398.9
2006-05-02,401.08,402.49,388.4,394.8
2006-05-03,396.35,401.5,390.88,394.17
2006-05-04,395.03,398.87,392.21,394.75
2006-05-05,397.6,400.68,391.78,394.3
2006-05-08,395.11,397.12,390.05,394.78
2006-05-09,395.7,409,393.75,408.8
2006-05-10,408.31,411.71,401.86,402.98
2006-05-11,403.42,404.71,384.98,387
2006-05-12,383.54,384.87,373.55,374.13
2006-05-15,375.93,380.15,368.25,376.2
2006-05-16,375.99,376.86,369.89,371.3
2006-05-17,370.61,379.84,370.22,374.5
2006-05-18,378.78,381.81,370.71,370.99
2006-05-19,373.28,374.5,360.57,370.02
2006-05-22,367.85,373.03,365.25,370.95
2006-05-23,374.21,383.88,373.56,375.58
2006-05-24,377.35,383.44,371.61,381.25
2006-05-25,379.08,383,372.31,382.99
2006-05-26,384.55,385.88,380.03,381.35
2006-05-30,378.28,381,371.45,371.94
2006-05-31,373.8,378.25,366.78,371.82
2006-05-32,373.54,382.99,371.6,382.62
2006-06-02,386.84,387.08,377.45,379.44
2006-06-05,376.18,381.45,374.15,374.44
2006-06-06,376.58,390,376.3,389.99
2006-06-07,393.24,394.86,386.5,386.51
2006-06-08,387.75,394.27,378.59,393.3
2006-06-09,392.19,395.43,385.35,386.57
2006-06-12,388.34,390.49,381,381.54
2006-06-13,380.9,387,378.12,386.52
2006-06-14,389.83,391.1,378.52,384.39
2006-06-15,386.62,392.25,383,391
2006-06-16,389.1,390.93,388,390.7
2006-06-19,390.85,394.8,386.98,388.14
2006-06-20,388.03,391.87,386.51,387.17
2006-06-21,391.06,404,389.75,402.13
2006-06-22,401.58,406,388,399.95
2006-06-23,402.76,409.75,400.74,404.86
2006-06-26,406.75,408.3,403.25,404.22
2006-06-27,405.71,408,401.01,402.32
2006-06-28,404.01,406.48,401.13,406.11
2006-06-29,407.99,418.2,405.82,417.81
